,title,year,kdrama_id,director,screenwriter,start_dt,end_dt,synopsis,tot_eps_boxcox,duration_boxcox,rank_boxcox,pop_boxcox,music_score_boxcox,story_score_boxcox,acting_cast_score_boxcox,rewatch_value_score_boxcox,overall_score_boxcox,n_helpful_boxcox,pop_std,n_helpful_std,pop_minmax,n_helpful_minmax,content_rt_15+ - Teens 15 or older,content_rt_18+ Restricted (violence & profanity),content_rt_G - All Ages,content_rt_Not Yet Rated,content_rt_R - Restricted Screening (nudity & violence),Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
812,Lovestruck in the City,2020,3d34899c22a447b8b1013761d49fa63e,['Park Shin Woo'],['Jung Hyun Jung'],12/22/2020,2/16/2021,"""Lovestruck in the City"" is a realistic portrayal of young people who pursue romance and happiness while struggling to get by in a busy, competitive urban environment. Park Jae Won is an honest man, a passionate architect and a lover of city alleyways. His hobby is collecting new hobbies. A romantic at heart, he cannot forget a certain woman. This thief of his heart, and his camera, has disappeared, much like a fleeting midsummer night’s dream.Lee Eun Oh is an ordinary woman who temporarily re-invents herself as the spontaneous and free-spirited Yun Seon Ah. On a whim, she heads to parts unknown, where Jae Won falls in love with her new identity.(Source: Netflix)",2.029890285605479,353.7835232420883,10.627437402632767,10.01439663311018,97.50277430863036,58.85294424731074,1293.8478742530028,13.707353066212102,103.25495958195306,3.2194607132014053,-0.8403678686817442,2.038097883574435,0.012891920645847675,0.2848101265822785,True,False,False,False,False,False,False,True,False,False,True,False
813,It's Okay to Not Be Okay,2020,3242a1ff2fee4743bd65402415b4995f,"['Park Shin Woo', 'Jung Dong Yoon']",['Jo Yong'],6/20/2020,8/9/2020,"Moon Gang Tae is a community health worker at a psychiatric ward who was blessed with everything including a great body, smarts, ability to sympathize with others, patience, ability to react quickly, stamina, and more. Meanwhile, Ko Moon Young is a popular writer of children’s literature who, due to suffering from an antisocial personality disorder, seems extremely selfish, arrogant, and rude.Moon Gang Tae denies love and Ko Moon Young doesn’t know it. The two defy fate and fall in love, finding their souls and identities in the process. (Source: Soompi & Koreandrama.org)",1.9998129521799661,646.7244874072406,4.934122939764075,2.4183575765863305,89.53487884097851,46.81506860666874,1146.296052034861,7.832141693297805,70.74295853706205,3.7303652270780963,-0.8999346942805874,5.250738161748992,0.0003754928343450779,0.6139240506329113,True,False,False,False,False,True,False,False,False,False,False,True
814,Into the Ring,2020,3419e4e7cea14a8cbba18da081d18664,"['Hwang Seung Gi', 'Choi Yeon Soo']",['Moon Hyun Kyung'],7/1/2020,8/20/2020,"Seo Gong Myung is an efficient and hard-nosed elite civil servant who can multitask with ease and is titled the ‘Number One Handsome Man’ on the District People's Committee. However, he is a cold, rigid, and independent person who is deemed prickly and unapproachable at the best of times. Seo Gong Myung is guided by his moral convictions, which he staunchly adheres to, opting to do everything ‘by the book’.  His lack of flexibility and his penchant for criticizing all those who enter his domain not only serve to earn him the nickname ‘Great Lucifer’, but more enemies than friends.Goo Se Ra is a lower-class woman with little education or money, but she can still talk a good game and punch well above her own weight.  Known as the ‘Queen of Civil Complaints’, she’s a force to be reckoned with! She’s held many positions in the past, none of which have materialized into a stable source of income. Small wonder the opening of the District People's Council, with an annual salary of 50 million won for a mere 90 working days, could be just the ticket she needs to better her circumstances. The sparks start flying as the newly-demoted Seo Gong Myung and newbie Council member Goo Se Ra join forces to penalize corrupt politicians. (Source: vtoday.vlive.tv; edited by MyDramaList)",2.31794474059079,369.4286322814954,9.505461507995298,14.849124520211811,70.2367732187758,72.45331944058506,1345.994614017279,12.458854137055402,109.41134646448772,2.4429981238588927,-0.6709002498530352,0.1846515692429595,0.04850115776957256,0.09493670886075949,True,False,False,False,False,False,False,False,True,True,False,False
815,No Matter What,2020,c6326267a2ad4b0bb1e59e60525b5737,['Sung Joon Hae'],['Go Bong Hwang'],10/12/2020,3/26/2021,"There are four young men and women who try to fiercely overcome the difficulties while fighting against the prejudices of the world. Bo Ra, a rising weather caster, Dae Ro, a passionate delivery boy and a youth creator, Ah Ri, a fearless broadcasting writer, and Jun Soo, sharp-tempered but competent CEO of a start-up. The fierce process of these four youth’s growth takes place at a beautiful flower shop. Watching Bo Ra who gives the weather forecast every dawn is Dae Ro’s only healing time during his hectic life as an orphan, delivery boy, and creator. One day, he attends a ceremony as a winner which Bo Ra hosts. It is a family drama that depicts how they form a connection and overcome difficulties with a warm gaze. (Source:  Viki)",2.7910399331148916,329.8298681862358,12.496385247687407,27.383147310551607,22.069898547439156,37.528288387884956,291.3407383784872,6.364810720067428,61.522836759834746,0.6712093555111057,1.4061949587786278,-0.6802900441117291,0.48494899555666815,0.006329113924050633,True,False,False,False,False,False,True,True,True,True,True,False
816,Mr. Queen,2020,604d1bed78974af1bd4ff81e3162e0d3,['Yoon Sung Shik'],"['Park Kye Ok', 'Choi Ah Il']",12/12/2020,2/14/2021,"Jang Bong Hwan is a South Korean chef who has risen up the ranks to cook for the country’s top politicians in the Blue House’s presidential residences. After a serious accident, he finds himself in the body of the young queen, Kim So Yong, when whisked away to an era deep in Korea’s past.While Queen Kim So Yong’s husband is the reigning monarch, King Cheol Jong, he is so in name only. The late King Sunjo’s Queen, Sun Won, has taken advantage of King Cheol Jong’s better nature, and is ruling the realm in his name. And she faces competition from her own brother, Kim Jwa Geun, who also has designs on power. Queen Kim So Yong will come to  discover that her husband harbours some secrets, and is not as gentle and meek as he seems…(Source: Viki, MyDramaList)~~ Adapted from the novel ""The Promotion Record of a Crown Princess"" (太子妃升职记) by Xian Cheng (鲜橙).",2.108305895962314,646.7244874072406,4.501420830225745,7.198958675678626,103.04186987030485,77.96498822067215,1399.669399630805,16.305472896785954,129.20092862405883,3.6212143137358024,-0.8790863053209923,4.324015004583255,0.0047562425683709865,0.5189873417721519,True,False,False,False,False,True,False,False,False,False,False,True
817,Live On,2020,ce5573081c9b4b86bb581f2e1f986e56,['Kim Sang Woo'],['Bang Yoo Jung'],11/17/2020,1/12/2021,"Baek Ho Rang is the most popular girl in high school. Everybody wants to be her friend, and all of the boys dream of winning her heart. Although she is famously aloof, she is also a star on social media – with the whole school seemingly following her every post. But when a mysterious individual arrives online, she is caught off-guard.This person seems to know all of Baek Ho Rang’s deepest secrets, and is seemingly armed with all sorts of information about her that she’d rather was kept a secret forever! Desperate for answers, she seeks out the help of Go Eun Taek, the meticulous, right-minded head of the school’s broadcasting club. However, in order to gain his assistance, she discovers that she will have to become a regular club member – a fact that eventually brings her together with a group of students she never thought she’d consider friends.Can she solve the mystery of the online poster? And could joining the club eventually lead to romance?(Source: Viki)",1.6214683827968448,569.0068363039311,9.824516310387418,13.33183643547315,81.96970262379968,44.04452546508635,1055.0592833607438,10.301407564460968,86.06748444703759,2.2178806790794026,-0.7432739429556298,-0.06247460600123725,0.03329369797859691,0.06962025316455696,True,False,False,False,False,False,False,True,False,False,False,False
818,Lonely Enough to Love,2020,ed201ccb756a4617ab7cee4da5dbb68b,['Lee Hyun Joo'],['Jo Jin Kook'],8/11/2020,10/13/2020,"A story of young people residing at a co-living house. They do want to date, but they don't want to be serious. They prefer being free, but they also don't want to be lonely.Cha Kang Woo is a single man in his 30's and he works as a psychiatrist. He is full of curiosity about human beings. Even though he is an attractive man, he is afraid of having a romantic relationship due to trauma from his past. A woman appears in front of him and he begins to have feelings for her.Lee Na Eun is a freelance copy editor. She is generous to good people, but she does not tolerate injustice. She hopes to become a novelist one day. Due to her situation, she has not had a boyfriend in 4 years. She begins to stay at the co-living house and develops romantic feelings.(Source: AsianWiki)",1.7504957783346722,548.9783190982779,12.662443632519901,19.703141318468635,46.359044977100936,37.528288387884956,585.5781772607478,6.162225602208578,53.071807200563875,1.8901584964561868,-0.25423030478912695,-0.309600781245434,0.1360535703110332,0.04430379746835443,True,False,False,False,False,False,False,True,False,False,False,False
819,My Fuxxxxx Romance,2020,a1564c68793645b5ba108cf1c8c1f207,['Baek Min Hee'],Others,10/11/2020,10/29/2020,"The four become friends in a club bar, and their relationship develops. They do not consider each other friends but want to love each other. Some are loyal and want to start a real relationship, but some want fun and playfulness. A love drama about friends looking for a free relationship and falling into a complicated love relationship with each other. How will their relationship play out? Will they remain friends or lovers? ",1.4441363300165029,197.9470388656402,12.965397079384518,22.091556374842103,57.56072039273537,36.2945881963618,645.0847085446507,6.364810720067428,61.522836759834746,1.494428081264169,0.09751180037204224,-0.49494541267858155,0.20996307653795607,0.025316455696202535,True,False,False,False,False,True,False,False,False,True,False,False
820,Lie After Lie,2020,3231af55a857412cab34a466b574c085,['Kim Jung Kwon'],['Kim Ji Eun'],9/4/2020,10/24/2020,"Ji Eun Su is a woman who appears to have it all. Married into a super-rich family, she assumes that the rest of her life will be an easy ride.But when her husband is murdered, she is sent to prison – with a court finding her guilty of killing her spouse.However, this will be no straightforward jail sentence: She is pregnant, and gives birth to a baby girl while still behind bars.The child is taken away from her and given to foster parents, with her adoptive father Kang Ji Min, a kind-hearted, justice-loving journalist.When Kang Ji Min finds himself alone and taking sole care of the young girl, Ji Eun Su – now free from prison – concocts a plan that she believes will reunite her with her daughter.She will find a way to win Kang Ji Min’s heart – and become her own daughter’s stepmother.But the truth has a way of coming out…and if it does, how will her new family react?(Source: Viki)",1.9998129521799661,608.3179775895177,8.753656496806531,16.705504980019846,77.1465031054808,65.45511920157855,1194.026353209287,13.707353066212102,109.41134646448772,1.494428081264169,-0.5496817597593893,-0.49494541267858155,0.07397208836598036,0.025316455696202535,True,False,False,False,False,False,False,False,False,False,True,True
821,Let Me Off the Earth,2020,4a2e3d8c5bef496b9b78c2a4fb5ab8c9,"['Kim Joon Mo', 'Wang Hye Ryung', 'Kang Min Kyung', 'Im Jung Seop']","['Jung Soo Yoon', 'Lee Ye Dam', 'Chae Ye Won']",9/11/2020,8/6/2021,"Cho Han Gyeol stuck in a time loop that he went through the third in high school 33 times. He tried to break the loop, but the day after his graduation always became the entrance ceremony. He gave up and made a online Fortune teller that never went wrong to make fun of friends. One day, it starts to malfunction. Park Ye Jin, who had a crush on Han Gyeol, said that she is not into him anymore. Ahn Se Min, who was almost invisible at school, became an influencer representing the school. Meanwhile, Kim Ji Woo, a transfer student who has never been existed, shows up out of the blue. All these changes break Han Gyeol's boring but peaceful routine.(Source: PlaylistStudio.kr)",2.4553099493117396,178.10868617337522,12.039772329130267,22.226112739432907,92.14575224905136,52.641439330317546,928.3593488812209,10.069098374229743,83.3861182636353,1.0441832158964832,0.12104069648358531,-0.6185085003006799,0.21490706552349959,0.012658227848101267,True,False,False,False,False,False,False,False,False,False,True,False
822,"Legally, Dad",2020,91f9e65ba40245e0b4b37c37d1621814,Others,Others,8/27/2020,10/1/2020,"Orphan Ah Young is a financially struggling 23-year-old who takes care of her 8-year-old sister Dan Bi while juggling part-time jobs. One day a 28-year-old man Yoo Sang appears in front of Ah Young offering to be her dad through a signed agreement. (Source: MyDramaList)~~ Adapted from the web novel ""Legally, Dad"" (서류상 아빠) written by Addis (애디스) and illustrated by Byul (별). ",1.4441363300165029,167.8864036547628,12.750938606786871,19.379000344249,39.67965193746591,28.295839228579784,454.48974770137704,6.569192332996349,43.55208390253168,1.494428081264169,-0.29324657555636924,-0.49494541267858155,0.12785531009449902,0.025316455696202535,False,False,False,True,False,False,False,False,False,True,False,False
823,Kkondae  Intern,2020,94ac84b4410b48cb8b410f6d7d0ad2a1,['Nam Sung Woo'],['Shin So Ra'],5/20/2020,7/1/2020,"After graduation, Ga Yeol Chan landed his first office job at a company. His superior there, Lee Man Sik, was a ""kkondae"" which refers to a rigid, old school type of person. He would force his old school ways of thinking onto Ga Yeol Chan, causing Yeol Chan to quit his job there and go work at a ramen company. He worked very hard and was promoted at lightning speed thanks to his radical planning and aggressive marketing. Yeol Chan now works as the chief of the sales and marketing department at the ramen company. This position wields the most power in the company. One day, Ga Yeol Chan gets a senior age intern. That intern is Lee Man Sik who gave him such a hard time at his first job.(Sources: Asianwiki, Soompi)~~ Adapted from the winning script from MBC’s 2018 drama writing contest.",2.1925652889777028,369.4286322814954,10.984845809429054,18.22805649946534,92.14575224905136,70.66635554110321,1194.026353209287,14.472882693294482,115.78598122901501,1.9866390557873708,-0.4171455728019631,-0.2478192374343848,0.10182114024657364,0.05063291139240506,True,False,False,False,False,False,False,False,True,True,False,False
824,No Going Back Romance,2020,cf8e0db8e21a4ca3a80be555baa0cab3,Others,Others,12/8/2020,1/13/2021,"A teen romance of So Dam, a sixteen-year-old girl, who has never dated before but she receives her first-ever love confession from a mysterious boy. She is looking for the boy who secretly confessed to her while she was asleep on her desk. The clues include a male voice, mango fruit scent and gym uniform. She must piece the puzzle to find that person among the likely candidates that include hot shots Park Ji Hoo,  Jeong Han Kyul, and Joo In Hyuk.(Source: MyDramaList, newsin)",1.7504957783346722,167.8864036547628,12.613808548598177,25.283319253667873,72.49703150728052,63.76765432967516,969.2741907626655,13.45488977838933,94.42353503764585,1.0441832158964832,0.783721631270716,-0.6185085003006799,0.354152324926466,0.012658227848101267,True,False,False,False,False,False,False,True,True,False,False,False
825,My Unfamiliar Family,2020,480b8a8a4a434c0fa86efbe129fb4119,['Kwon Young Il'],['Kim Eun Jung'],6/1/2020,7/21/2020,"Is blood thicker than water? Kim Eun Hee, is about to find out. She is the middle child in a family that is slowly starting to drift apart.Her older sister is a former patent attorney, and her younger brother is a sensitive soul. And although her father is hard-working, he is often distant – an attitude that has her mother poised to begin a new chapter in her life. While she pines for intimacy, Kim Eun Hee keeps her feelings hidden from her family. Instead, she prefers to confide in her close male college friend Park Chan Hyuk – a man who has become more like a brother to her than any of her real siblings. And it is to him that she turns for love advice as she looks to return to the dating scene after a long absence.But what happens when events take a turn? Could the family pull together in time to weather the storm? And when the going gets tough, will it be Kim Eun Hee’s family or her friends who step up to the plate?(Source: Viki)",1.9998129521799661,646.7244874072406,8.528896462328968,17.66708074607828,70.2367732187758,54.15798976021231,969.2741907626655,10.069098374229743,86.06748444703759,2.0720500228158354,-0.4698622134569394,-0.1860376936233356,0.09074410163339383,0.0569620253164557,True,False,False,False,False,False,True,True,False,False,False,False
826,My Wonderful Life,2020,f5844ec7753e40308a9fa0a3c14eecce,['Kim Yong Min'],Others,6/29/2020,1/8/2021,"A vegetable seller who barely makes ends meet, Park Bok Hee has learned to work hard throughout her life. Navigating her way through an adulterous husband and unhelpful relatives, she struggles to keep her children fed and educated - until she receives the opportunity to work for the Shinsang Group as a housekeeper. My Wonderful Life follows the drama that ensues as Bok Hee - and her employers - make realizations that would change her future forever.(Source: MyDramaList)",2.8080426582814306,369.4286322814954,17.13900263474058,27.658803363478707,10.902384238108883,13.330269344490233,142.88769284934673,0.0,9.325275982858077,1.0441832158964832,1.4997148749688116,-0.6185085003006799,0.5045997872207272,0.012658227848101267,True,False,False,False,False,False,True,True,True,True,True,False
827,My Wonderful Roommate,2020,bb92d95a8d144959a57fc028470c5a2b,Others,Others,4/22/2020,6/10/2020,"A story about a breathtaking and thrilling office romance between Lee Eun Jung, who lives with a friend from her childhood, and Jung Jae Hoon, her old friend and team leader at Eun Jung's workplace. ",1.6214683827968448,146.72305749790004,12.765468439394672,28.098977752627135,72.49703150728052,67.16733646801666,676.4483986224114,17.11019838230248,94.42353503764585,1.3003847392338008,1.6551842897817923,-0.5567269564896308,0.537267663808749,0.0189873417721519,False,False,True,False,False,False,False,False,True,False,False,False
828,Kiss Goblin,2020,f257b4dd29944223b71747f0c93dd9e6,Others,Others,7/28/2020,9/3/2020,"Ban Sook is a 160-year-old goblin who wants nothing more than to be human. But in order to do so, his mentor, the Goblin Queen, tells him that he must take human form and kiss humans 10 times. As he is strikingly handsome and possesses otherworldly charm, this initially seems like an easy assignment. However, he soon discovers that the task will be more complicated than first thought. Every time he kisses someone, he develops a new human emotion. And he finds that the more emotions he has, the more complicated the romance game becomes!An exorcist also steps onto the scene, threatening to derail his quest for good! He also meets a strong-willed young woman named Oh Yeon Ah, who attacks and chides him after she sees him kissing a stranger and then her best friend. Ban Sook cannot help falling for Oh Yeon Ah, but can he convince her to feel the same way about him?(Source: Viki)",1.8507029406749629,167.8864036547628,10.701701505439575,14.337556277157269,74.80018499855225,60.46665050505173,742.5185736285688,11.9692653100772,94.42353503764585,1.494428081264169,-0.6977053213725147,-0.49494541267858155,0.042868765254396396,0.025316455696202535,True,False,False,False,False,False,False,True,False,True,False,False
829,Mystic Pop-Up Bar,2020,643b84d601144bf4a705dd6ddcd24bab,['Jun Chang Geun'],['Ha Yoon Ah'],5/20/2020,6/25/2020,“Mystic Pop-Up Bar” tells the story of a mysterious pojangmacha (outdoor drinking establishment) run by a prickly woman and an innocent part-timer who visit customers in their dreams to help resolve their problems.,1.8507029406749629,601.8316597389238,7.726316618600038,9.404846372897172,92.14575224905136,67.16733646801666,1146.296052034861,14.216358634080928,106.30604430941008,2.8094794659401177,-0.8513877314175302,0.8024670073534513,0.010576381500719696,0.1582278481012658,True,False,False,False,False,False,False,False,True,True,False,False
830,Kingdom Season 2,2020,6c1839039a8941628bd62a2715c0abe9,"['Kim Sung Hoon', 'Park In Je']",['Kim Eun Hee'],3/13/2020,3/13/2020,"Following the events in season one, waves of the undead threaten to reach the capital. In an attempt to save the people during the plague and regain his right to the throne, Crown Prince Lee Chang pursues Jo Hak Joo to overthrow him, while the Queen is in a race against time to produce an heir to the throne. (Source: MyDramaList) ",1.4441363300165029,444.39093450375174,5.200633410806659,10.649722303383067,70.2367732187758,70.66635554110321,1194.026353209287,12.954089062799762,106.30604430941008,2.1485936680787794,-0.8269653329220045,-0.12425614981228643,0.015708116903435758,0.06329113924050632,False,True,False,False,False,False,False,False,False,False,True,False
831,Mute,2020,8f65a6aa389d44539a61b5230ca2d651,['Park Sun Jae'],"['Kang Han Na', 'One']",4/19/2020,4/26/2020,"Han Na is a female concert organizer who has an incredible secret ability: when she encounters a person whom she loves, she can “hear” their thoughts.While trying to snare a prestigious full-time job, she has a chance encounter with a man named Je Won, who has trouble expressing his feelings and suffers from a hearing-related problem.When they meet, Han Na discovers that she can read his mind, and when they are together, Je Won’s hearing problems magically disappear. A romantic bond slowly develops between them.However, after they kiss for the first time, Han Na discovers that she can no longer read Je Won’s mind. Will love continue to bloom for Han Na even after she stops “hearing” his innermost thoughts?(Source: Viki)",1.1715145636681261,197.9470388656402,12.257027093297994,23.496383067872596,63.71065011410724,40.06494783941852,530.2062892066157,11.245652406084197,70.74295853706205,1.7794877872167874,0.3652646814388425,-0.37138232505648316,0.26622441955066023,0.0379746835443038,False,False,False,False,False,False,False,False,False,False,False,False
832,King Maker: The Change of Destiny,2020,20bc59ab8ed1466083d73036e6e25c4e,['Yoon Sang Ho'],['Bang Ji Young'],5/17/2020,7/26/2020,"During the Joseon Dynasty (1392-1910), Choi Cheon Joong is Korea’s leading fortuneteller and face-reading physiognomist – as well as a skilled gambler and martial artist. He is beloved by the people of the realm and is a fierce patriot. However, he now faces his biggest challenge yet when he takes it upon himself to replace the corrupt regime running the country, hoping to elect in their place a virtuous young prince from a minor royal line.The prince, he believes, is the ideal man to take the Joseon throne. He also identifies the realm’s ideal royal consort – a humble street girl. Choi Cheon Joong must use all of his abilities to help the couple take power – but is aided in his efforts by a princess named Hwang Bong Ryun a woman who also displays incredible fortune-telling skills. As the duo proceeds with the audacious plan, they begin to develop feelings for one another...(Source: Viki)~~ Adapted from the novel ""Wind and Clouds and Rain"" by Lee Byung Joo.",2.131231926406323,562.3595899865967,11.208164899062204,20.80035607328457,89.53487884097851,55.69869961997731,888.7278796363591,8.048576775248666,86.06748444703759,1.6500013972850192,-0.10739807968797843,-0.43316386886753233,0.16690656486638714,0.03164556962025317,True,False,False,False,False,True,False,False,False,False,False,True
833,My Dangerous Wife,2020,f63cabb4f05f44c09aa9eeb06d86a3d7,['Lee Hyung Min'],['Hwang Da Eun'],10/5/2020,11/24/2020,"Shim Jae Kyung is smart, kindhearted and wealthy. She is married to Kim Yoon Chul. They have been married for the past 6 years. Shim Jae Kyung enjoys her happy married life with her husband, but she becomes involved in a mysterious kidnapping case.Her husband, Kim Yoon Chul, is a popular chef. He has a good looking appearance and cheerful personality. He has an ordinary married life with his wife, but he feels Shim Jae Kyeong is awful and gets bored with his marriage. Meanwhile, Jin Sun Mi works at Kim Yoon Chul’s Italian restaurant. She has a special relationship with Kim Yoon Chul. She will do anything to get what she wants.(Source: AsianWiki)",1.9998129521799661,614.7792111038029,11.16179574221255,21.868171555372502,92.14575224905136,60.46665050505173,1146.296052034861,9.609069462305937,97.31405415754365,1.0441832158964832,0.05938903198878258,-0.6185085003006799,0.2019525627385944,0.012658227848101267,False,True,False,False,False,False,True,True,False,False,False,False
834,In Your Dream,2020,12c6f06e32d645ff96419cc36acea188,Others,Others,6/15/2020,8/3/2020,"It tells the story of No Jun Su who is running a coffee shop. One day, he witnessed the car accident of Yoo Nam Hee for who he has a one-sided love. To save her from the coma, he decided to join the yet-to-be verified medical project call “In Your Dream”.(Source: KPopMap) ",1.6214683827968448,146.72305749790004,17.123512775312715,29.15964072423204,12.45130674979766,17.09764163647207,408.63845001286194,1.190407543291324,23.885656522062007,1.3003847392338008,2.0623235427498856,-0.5567269564896308,0.6228174479003692,0.0189873417721519,True,False,False,False,False,False,True,False,False,False,False,False
835,My Holo Love,2020,472ec0401a5149578b64a8664fd49cff,"['Lee Sang Yeob', 'Yoon Jong Ho']","['Ryu Yong Jae', 'Kim Hwan Chae', 'Choi Sung Joon']",2/7/2020,2/7/2020,"“Me Alone and You” is about the events that occur when a lonely woman meets the artificially intelligent “Holo.” The drama is filled with stories of heartbreaking loneliness and tear-stained love.Go Nan Do is the owner of an IT research company. As a genius inventor, he started the company, and all projects were created through his hands. However, the only people who are aware of his existence are his stepsister and the official CEO. He was a hacker in a major case 10 years ago and supposedly died while being pursued.Han So Yeon is an assistant manager at a glasses company. Whether it is working on brand marketing or the logistics of the launching party for the company’s flagship store, she shoulders on her work and stays ahead of the industry’s trends. She meticulously takes care of her clients and her work. However, when it comes to her personal life, she keeps her distance as she suffers from prosopagnosia, the inability to recognize faces.",1.8507029406749629,514.9893604402387,9.777292671549388,9.184776488161932,81.96970262379968,54.15798976021231,1146.296052034861,10.301407564460968,91.58583644230995,2.5746199897328617,-0.8549617409534608,0.36999620067610706,0.00982539583202954,0.11392405063291139,True,False,False,False,False,False,False,False,False,False,True,False
836,Please Don't Date Him,2020,7dc76aa48d7646bbb5ca10e240bee66f,['Oh Mi Kyung'],Others,11/10/2020,1/12/2021,"Seo Ji Seong is a programmer on the A.I. Development Team at Smart Home Appliances. While working on a refrigerator, she accidentally inserts a chip belonging to the National Intelligence Service. Instead of a program that will rate the freshness of vegetables, it will root out the undesirables from a dating pool, potentially saving people heartache. Seo Ji Seong herself wants to fall in love, but with the right man. Despair sets in when her program determines that her oh-so-perfect fiancé, Jeong Han, is not her Prince Charming after all! She meets firefighter Jung Gook Hee, who has no social media presence. This leaves Ji Seong without a shred of data for her program to analyze.  She can't help but be skeptical, not knowing a thing about Gook Hee 's past.Should Ji Seong take a leap of faith with him, even if it could mean another heartbreak for her? (Source: Soompi, HanCinema)",1.7504957783346722,548.9783190982779,11.368713220486502,16.405949300657266,57.56072039273537,55.69869961997731,777.2745466673788,10.301407564460968,83.3861182636353,2.1485936680787794,-0.5720193193589556,-0.12425614981228643,0.06927842793666689,0.06329113924050632,True,False,False,False,False,False,False,True,False,False,False,False
837,IN-SEOUL Season 2,2020,4d9784e5598e43449955a5b89e002ade,['Im Ji Eun'],"['Jung Soo Yoon', 'Kim Hee Won']",6/12/2020,7/21/2020,"Kang Da Mi and Lee Ha Rim succeed in getting into an 'In Seoul' university and become roommates. The two were confident that they were best friends but started to feel some boredom for the first time in their relationship. The relationship between them will shows what true friendship is as they experience a stage of ennui while thinking they are each others' best friends.(Source: HanCinema, Kpopmap) ",1.8507029406749629,197.9470388656402,11.18511449308417,24.250742348301767,48.12621903924334,58.85294424731074,969.2741907626655,13.203798592401979,88.80060473323853,0.6712093555111057,0.5305626224756325,-0.6802900441117291,0.3009575067275799,0.006329113924050633,True,False,False,False,False,False,False,True,False,False,True,False
838,Phantom the Secret Agent,2020,caa6f6a64ef240f98798ca4aaaa05aa4,Others,Others,6/4/2020,6/25/2020,"A romantic drama that focuses on the love stories of high school best friends Min Joo, Kang Chan, Bang Hee, and Hyun Beom. Everything begins when Min Joo, who develops an unrequited love for Kang Chan for a long time ends up having her deceased brother Dae Yeon’s soul take control of her body. To fulfill his younger sister’s one-sided love, Dae Yeon does his best to win over Kang Chan’s heart.",1.1715145636681261,157.4335162925966,17.176804577498427,26.74517077832659,5.853497526970668,10.068486259837096,49.24809075152049,0.0,23.885656522062007,1.6500013972850192,1.2006894104626187,-0.43316386886753233,0.4417673196069842,0.03164556962025317,True,False,False,False,False,False,False,False,False,True,False,False
839,"Meow, the Secret Boy",2020,33ffdae790b541818394230e72c9ec4e,"['Ji Byung Hyun', 'Goo Sung Joon']",['Joo Hwa Mi'],3/25/2020,4/30/2020,"A graphic designer in her mid-twenties, Sol Ah harbors dreams of becoming a web-based comic author and has always had a love-hate relationship with cats.But Sol Ah’s life changes fast when she brings home a friendly feline. It turns out, however, that this is not any old cat. Named Hong Jo, he can take human form. Hong Jo becomes exceptionally fond of Sol Ah and goes to great pains to hide his human identity from her. He soon proves that he will do anything that is required in order to stay near her.Will Hong Jo manage to keep his identity a secret? And what could be in store for this remarkable feline-human duo as their relationship deepens?(Source: Viki)~~ Adapted from the webtoon series ""Welcome"" by Go A Ra.",2.1925652889777028,369.4286322814954,11.937270757977657,11.980385937340042,89.53487884097851,36.2945881963618,850.353750438227,8.48639187630532,63.75481868799577,2.533436662059473,-0.7915230716906928,0.3082146568650579,0.023155391451279803,0.10759493670886075,True,False,False,False,False,False,False,False,True,True,False,False
840,Pop Out Boy!,2020,41bd4397c1b946f49bb899fdb3ea296b,['Wang Hye Ryung'],['Choi Yo Ji'],6/25/2020,7/26/2020,"Han Sun Nyeo spends her days attending school, hanging out with friends, reading comics, and dreaming of her first love. Really, the only thing that sets Sun Nyeo apart from every other teenage girl in the world is the fact that she holds an uncanny resemblance to the heroine of a romance comic popular more than a decade ago. Having never paid much attention to the resemblance between herself and her comic book counterpart; Sun Nyeo’s thoughts on the subject take a drastic turn the day she comes face-to-face with the comic’s dashing male protagonist, Chun Nam Wook.Having literally torn himself out of the pages of the comic book, Nam Wook now finds himself standing face-to-face with Sun Nyeo in the real world. Stunned by the sudden appearance of a comic book character come to life, Sun Nyeo can’t help but wonder how he got here and, more importantly, how is he supposed to get back? While Sun Nyeo tries to find answers to her questions, Nam Wook occupies himself with the singular task of winning Sun Nyeo’s affections.Despite the fact that he is an undeniable heartthrob, every time Nam Wook opens his mouth, he says the cheesiest things. How can he possibly win his leading lady's heart when everything he says seems to make her cringe?(Source: Viki)~~ Adapted from the webtoon “Comic Book Boy Girl”.",1.7504957783346722,197.9470388656402,11.647901690279248,18.10253542178428,72.49703150728052,52.641439330317546,850.353750438227,11.9692653100772,86.06748444703759,1.3003847392338008,-0.429356772049726,-0.5567269564896308,0.0992552725452156,0.0189873417721519,True,False,False,False,False,True,False,False,False,True,False,False
